STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-03-24,16.78,0,0,0,37,49,23,,340,340,29.1,36.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-03-25,10.51,0,0,0,36,55,18,,120,150,21.9,29.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-03-26,11.63,0,0,0,39,50,29,,160,160,21,30,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-03-27,12.97,0,0,0,41,49,21,,330,320,28,36,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-03-28,10.07,0,0,0,32,48,14,,160,150,28,40,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-03-29,25.05,0,0,0,50,77,32,,270,270,44.1,55.9,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-03-30,26.4,0,0,0,32,31,18,,280,270,36,52.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-03-31,9.4,0,0,0,24,34,14,,330,330,21,34,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-01,17.45,0,0,0,32,53,17,,150,140,29.1,42.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-02,17.9,0,0,0,48,67,37,,170,140,31.1,45,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-03,9.4,0,0,0,49,72,23,,150,140,23,31.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-04,8.95,0,0,0,56,71,35,,170,170,21,27.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-05,12.97,0,0,0,57,72,43,,360,360,28,36,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-06,12.3,0.06,0,0,48,56,30,,30,40,23,30,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-07,16.11,0.3,0,0,47,50,43,,30,20,25.9,38.9,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-08,14.54,0.73,0,0,44,44,40,,360,360,21,25.9,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-09,15.21,0.12,0,0,43,52,37,,340,330,29.1,36.9,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-10,5.82,0,0,0,44,58,30,,340,340,15,19.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-11,6.04,0,0,0,44,59,30,,30,50,15,21,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-12,17,0.06,0.3,0,41,42,27,,310,320,25.1,33.1,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-13,18.34,0.17,1.3,0,28,31,25,,290,290,23.9,30,1,1,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-14,18.79,0.01,0.2,1.2,30,35,28,,340,340,23.9,32,1,,,,,1,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-15,10.51,0,0,0,33,42,30,,340,340,16.1,19.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-16,12.97,0,0,0,40,54,34,,340,340,25.9,32,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-17,8.05,0,0,0,43,60,30,,300,340,17,23.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-18,19.91,0.04,0.2,0,41,53,27,,340,340,35.1,44.1,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-19,17.45,0,0,0,31,41,22,,340,340,30,38,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-20,10.51,0,0,0,29,38,17,,360,330,25.1,33.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-21,9.84,0,0,0,34,56,18,,290,290,21,25.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-22,14.76,0,0,0,48,65,30,,230,220,25.9,36,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-23,15.21,0.01,0,0,42,46,28,,360,10,23.9,30,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-24,9.17,0,0,0,33,48,18,,10,20,18.1,35.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-25,14.09,0.11,0,0,37,44,33,,150,130,29.1,40,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-26,7.83,0.01,0,0,40,52,35,,120,130,15,21.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-27,6.93,0,0,0,47,65,37,,30,30,15,19.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-28,8.95,0.02,0,0,56,73,40,,290,290,25.9,36,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-29,14.76,0,0,0,50,70,31,,320,320,32,45,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-04-30,12.08,0,0,0,47,63,34,,160,150,25.1,38,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-01,10.51,0,0,0,65,86,47,,290,260,30,42.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-02,14.54,0,0,0,66,78,48,,350,350,35.1,46.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-03,20.8,0,0,0,49,56,36,,350,360,31.1,42.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-04,11.86,0,0,0,43,56,26,,350,350,23.9,31.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-05,7.61,0.01,0,0,47,58,37,,320,320,21,29.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-06,11.63,0,0,0,47,65,28,,280,270,31.1,42.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-07,10.51,0,0,0,45,59,27,,10,40,21,31.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-08,6.93,0,0,0,49,61,33,,30,120,15,19.9,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-09,12.08,0,0,0,49,61,28,,20,360,23.9,36,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-10,7.38,0,0,0,47,58,29,,30,360,19.9,23.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-11,4.47,0,0,0,48,65,29,,140,,8.9,,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-12,9.62,0,0,0,56,72,39,,190,200,21,28,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-13,12.53,0,0,0,61,75,48,,190,160,30,38,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-14,8.95,0,0,0,60,70,47,,140,140,19.9,25.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-15,4.47,0,0,0,59,77,42,,340,340,8.9,13,1,1,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-16,8.05,0,0,0,67,84,49,,210,190,18.1,27.1,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-17,10.74,0,0,0,70,84,54,,180,160,23,30,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-18,17.22,0,0,0,70,80,57,,150,160,31.1,40.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-19,15.43,0,0,0,71,83,61,,170,150,23,34,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-20,9.17,0.21,0,0,71,79,57,,210,190,23.9,31.1,1,1,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-21,10.74,0,0,0,68,86,56,,160,170,19.9,35.1,1,1,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-22,12.3,0,0,0,59,58,51,,360,360,19.9,25.9,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-23,11.41,0.06,0,0,56,77,49,,120,120,21.9,30,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-24,17.45,0,0,0,70,86,57,,210,200,32,45,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-25,20.13,0.09,0,0,71,77,50,,270,260,36.9,47,1,,,,,,1,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-26,14.76,0,0,0,50,56,39,,350,340,25.9,35.1,,,,,,,1,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-27,9.62,0,0,0,49,55,36,,50,20,17,25.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-28,9.62,0,0,0,49,66,31,,190,180,21,27.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-29,14.54,0,0,0,55,66,44,,190,190,31.1,38,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-30,10.29,0,0,0,60,79,48,,310,300,30,38,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-05-31,8.05,0,0,0,61,75,46,,340,290,15,19,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-01,9.17,0,0,0,65,83,46,,120,110,18.1,25.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-02,6.71,0,0,0,71,90,52,,300,210,21,31.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-03,9.84,0,0,0,77,97,58,,270,280,21.9,32,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-04,12.08,0,0,0,82,102,58,,290,310,35.1,46.1,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-05,8.95,0,0,0,82,100,63,,190,170,21,28,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-06,14.76,0,0,0,86,91,58,,190,300,25.9,34,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-07,8.5,0.91,0,0,73,92,48,,220,220,35.1,50.1,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-08,10.29,0.08,0,0,79,89,68,,190,210,21.9,35.1,,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-09,11.86,0,0,0,83,94,75,,180,180,21.9,29.1,,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-10,10.74,0,0,0,81,93,68,,20,30,18.1,23.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-11,16.78,1.2,0,0,78,83,57,,310,310,36.9,49,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-12,9.62,0,0,0,70,85,55,,280,270,21,30,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-13,12.75,0,0,0,74,85,59,,340,340,28,35.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-14,7.16,0,0,0,72,85,53,,350,10,21,25.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-15,6.71,0,0,0,70,82,52,,120,130,14.1,19,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-16,14.54,0,0,0,76,88,66,,130,160,30,40.9,,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-17,8.28,0,0,0,78,89,57,,250,240,17,27.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-18,11.86,0,0,0,73,87,54,,320,340,30,42.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-19,5.59,0,0,0,65,82,49,,250,230,14.1,21.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-20,12.3,1.07,0,0,66,71,51,,350,10,23.9,33.1,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-21,10.51,0,0,0,57,66,47,,340,320,18.1,25.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-22,8.28,0,0,0,60,79,46,,220,210,12.1,21,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-23,14.99,0,0,0,73,92,59,,190,190,25.9,36.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-24,6.49,0,0,0,74,85,57,,330,300,15,23,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-25,5.14,0,0,0,71,82,60,,360,360,18.1,23,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-26,4.7,0.11,0,0,68,80,62,,20,20,13,18.1,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-27,6.04,0.03,0,0,71,85,57,,350,360,23.9,31.1,,,1,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-28,6.26,0.19,0,0,69,79,60,,360,360,17,23,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-29,5.82,0,0,0,70,84,57,,340,350,13,16.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-06-30,2.68,0,0,0,74,89,57,,350,350,8.9,13,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-01,4.47,0,0,0,78,90,62,,50,,8.9,,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-02,9.17,0,0,0,78,90,68,,170,120,15,25.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-03,14.32,0,0,0,80,92,69,,190,180,23,36.9,,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-04,12.97,0,0,0,83,93,73,,300,320,21.9,30,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-05,4.7,0,0,0,79,90,65,,20,20,13,18.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-06,12.3,0.33,0,0,69,74,57,,20,20,18.1,25.1,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-07,5.14,0,0,0,62,73,56,,350,20,10.1,13,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-08,9.17,0,0,0,66,76,57,,140,140,18.1,25.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-09,6.26,0,0,0,67,79,56,,110,150,14.1,19,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-10,3.8,0,0,0,74,84,63,,70,70,12.1,16.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-11,5.82,0,0,0,72,86,57,,200,220,14.1,19.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-12,12.3,0,0,0,75,85,66,,200,180,23.9,32,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-13,7.16,0,0,0,74,85,61,,350,360,15,19.9,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-14,5.82,0,0,0,71,83,60,,360,10,15,19.9,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-15,4.7,0,0,0,71,87,56,,110,170,13,17,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-16,11.41,0,0,0,75,86,64,,160,190,21,29.1,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-17,9.4,0,0,0,75,86,62,,170,180,16.1,23,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-18,8.95,0,0,0,76,89,63,,170,170,17,27.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-19,9.17,0.3,0,0,77,88,66,,340,330,38.9,61.1,1,,1,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-20,5.82,0,0,0,74,85,63,,120,120,15,23,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-21,14.54,0,0,0,77,88,72,,160,160,23,35.1,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-22,11.41,0,0,0,80,91,73,,160,140,19.9,28,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-23,7.16,0,0,0,84,96,75,,40,230,13,17,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-24,8.5,0.03,0,0,81,91,61,,280,310,23,29.1,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-25,6.71,0,0,0,75,91,57,,190,200,17,23.9,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-26,9.17,0,0,0,78,93,64,,200,200,21.9,28,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-27,7.16,0,0,0,79,91,65,,70,60,14.1,19,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-28,14.32,0,0,0,82,90,68,,160,170,25.9,40.9,,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-29,8.72,0,0,0,71,84,55,,340,360,16.1,21,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-30,10.51,0,0,0,72,83,60,,220,220,19.9,25.1,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-07-31,11.63,0,0,0,74,85,57,,360,350,25.9,35.1,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-01,5.14,0,0,0,66,80,51,,10,320,10.1,17,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-02,5.82,0,0,0,68,86,52,,190,190,13,16.1,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-03,7.16,0,0,0,75,90,61,,230,99,10.1,17,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-04,10.07,0,0,0,73,81,65,,160,160,17,23.9,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-05,9.84,0,0,0,72,80,58,,290,290,18.1,23,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-06,4.47,0,0,0,65,81,52,,50,40,13,17,1,1,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-07,8.95,0,0,0,72,83,61,,140,130,17,21.9,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-08,6.93,0,0,0,74,87,65,,170,160,14.1,19,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-09,11.41,0,0,0,78,91,67,,160,150,21.9,33.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-10,14.09,0,0,0,77,90,62,,230,260,25.1,36,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-11,13.87,0,0,0,75,86,57,,240,240,29.1,38,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-12,14.76,0,0,0,73,81,52,,300,300,25.9,38,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-13,8.95,0,0,0,64,81,46,,270,300,23,33.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-14,12.75,0,0,0,73,96,58,,190,180,23,29.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-15,17.22,0,0,0,80,92,69,,180,180,25.9,36.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-16,17.67,0,0,0,79,92,68,,180,180,29.1,44.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-17,15.66,0,0,0,81,95,71,,170,160,18.1,33.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-18,16.33,0,0,0,83,96,73,,170,170,25.9,36.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-19,14.09,0,0,0,82,95,71,,200,200,23.9,32,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-20,12.97,1.29,0,0,78,80,63,,160,160,31.1,45,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-21,12.3,0,0,0,66,77,56,,270,270,25.9,34,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-22,17.9,0,0,0,65,74,56,,170,140,31.1,46.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-23,9.62,0,0,0,70,84,59,,280,170,16.1,21.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-24,10.07,0.26,0,0,72,84,63,,120,120,28,36.9,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-25,5.82,0.01,0,0,67,76,52,,80,20,16.1,21.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-26,10.07,0.53,0,0,62,68,57,,110,110,31.1,40.9,1,,1,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-27,5.59,0.35,0,0,65,76,62,,120,130,17,21.9,1,,1,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-28,8.05,0.41,0,0,70,76,64,,130,130,25.9,35.1,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-29,9.62,0,0,0,69,82,57,,280,280,23,28,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-30,4.92,0,0,0,67,83,52,,40,40,13,15,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-08-31,6.93,0,0,0,69,83,55,,130,130,13,19.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-09-01,12.75,0,0,0,71,80,60,,180,140,21,30,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-09-02,13.65,2.1,0,0,67,70,60,,140,160,21.9,33.1,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-09-03,4.03,0.02,0,0,64,76,59,,170,160,15,21.9,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-09-04,9.84,0,0,0,66,79,55,,290,290,30,40,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-09-05,4.47,0,0,0,63,76,49,,310,300,17,23.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-09-06,11.63,0,0,0,67,87,53,,330,10,23.9,36,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-09-07,13.42,0,0,0,67,78,53,,290,330,28,36.9,,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-09-08,10.51,0,0,0,64,77,50,,340,320,23,32,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2021-09-09,5.82,0,0,0,61,77,45,,150,140,15,23,,,,,,,,,,
